INDEX,Idx,D,H,M,S,PIR,TILT,GAS,DIST
73,60093,0,16,41,33,0,0,113,193.59
74,60094,0,16,41,34,0,0,113,193.59
75,60095,0,16,41,35,0,0,112,203.03
76,60096,0,16,41,36,0,0,112,203.03
77,60097,0,16,41,37,0,0,111,203.03
78,60098,0,16,41,38,0,0,110,203.03
79,60099,0,16,41,39,0,0,111,203.03
80,60100,0,16,41,40,0,0,110,193.59
81,60101,0,16,41,41,0,0,110,193.59
82,60102,0,16,41,42,0,0,110,193.59
83,60103,0,16,41,43,0,0,109,193.59
84,60104,0,16,41,44,0,0,109,193.59
85,60105,0,16,41,45,0,0,108,193.59
86,60106,0,16,41,46,0,0,109,193.59
87,60107,0,16,41,47,0,0,108,203.03
88,60108,0,16,41,48,0,0,108,203.03
89,60109,0,16,41,49,0,0,108,203.03
90,60110,0,16,41,50,0,0,107,203.03
91,60111,0,16,41,51,0,0,107,203.03
92,60112,0,16,41,52,0,0,107,203.03
93,60113,0,16,41,53,0,0,106,193.59
94,60114,0,16,41,54,0,0,107,203.03
95,60115,0,16,41,55,0,0,107,203.03
96,60116,0,16,41,56,0,0,106,193.59
97,60117,0,16,41,57,0,0,105,203.03
98,60118,0,16,41,58,0,0,106,203.03
99,60119,0,16,41,59,0,0,106,203.03
100,60120,0,16,42,0,0,0,105,193.59
101,60121,0,16,42,1,0,0,106,193.59
102,60122,0,16,42,2,0,0,105,203.03
103,60123,0,16,42,3,0,0,105,193.59
104,60124,0,16,42,4,0,0,104,193.59
105,60125,0,16,42,5,0,0,105,193.59
106,60126,0,16,42,6,0,0,104,193.59
107,60127,0,16,42,7,0,0,104,193.59
108,60128,0,16,42,8,0,0,104,193.59
109,60129,0,16,42,9,0,0,104,203.03
110,60130,0,16,42,10,0,0,103,203.03
111,60131,0,16,42,11,0,0,103,193.59
112,60132,0,16,42,12,0,0,104,203.03
113,60133,0,16,42,13,0,0,103,203.03
114,60134,0,16,42,14,0,0,103,193.59
115,60135,0,16,42,15,0,0,104,193.59
116,60136,0,16,42,16,0,0,103,193.59
117,60137,0,16,42,17,0,0,103,193.59
118,60138,0,16,42,18,0,0,103,193.59
119,60139,0,16,42,19,0,0,103,203.03
120,60140,0,16,42,20,0,0,102,203.03
121,60141,0,16,42,21,0,0,103,203.03
122,60142,0,16,42,22,0,0,102,193.59
123,60143,0,16,42,23,0,0,102,193.59
124,60144,0,16,42,24,0,0,102,193.59
125,60145,0,16,42,25,0,0,102,193.59
126,60146,0,16,42,26,0,0,101,203.03
127,60147,0,16,42,27,0,0,102,203.03
128,60148,0,16,42,28,0,0,103,203.03
129,60149,0,16,42,29,0,0,102,193.59
130,60150,0,16,42,30,0,0,101,193.59
131,60151,0,16,42,31,0,0,101,203.03
132,60152,0,16,42,32,0,0,101,203.03
133,60153,0,16,42,33,0,0,101,193.59
134,60154,0,16,42,34,0,0,101,193.59
135,60155,0,16,42,35,0,0,101,203.03
136,60156,0,16,42,36,0,0,102,203.03
137,60157,0,16,42,37,0,0,101,203.03
138,60158,0,16,42,38,0,0,101,203.03
139,60159,0,16,42,39,0,0,100,193.59
140,60160,0,16,42,40,0,0,100,203.03
141,60161,0,16,42,41,0,0,101,203.03
142,60162,0,16,42,42,0,0,101,193.59
143,60163,0,16,42,43,0,0,101,193.59
144,60164,0,16,42,44,0,0,100,203.03
145,60165,0,16,42,45,0,0,101,203.03
146,60166,0,16,42,46,0,0,101,193.59
147,60167,0,16,42,47,0,0,101,193.59
148,60168,0,16,42,48,0,0,100,203.03
149,60169,0,16,42,49,0,0,100,193.59
150,60170,0,16,42,50,0,0,101,193.59
151,60171,0,16,42,51,0,0,100,193.59
152,60172,0,16,42,52,0,0,101,203.03
153,60173,0,16,42,53,0,0,101,193.59
154,60174,0,16,42,54,0,0,100,193.59
155,60175,0,16,42,55,0,0,101,203.03
156,60176,0,16,42,56,0,0,101,193.59
157,60177,0,16,42,57,0,0,101,193.59
158,60178,0,16,42,58,0,0,100,203.03
159,60179,0,16,42,59,0,0,100,203.03
160,60180,0,16,43,0,0,0,101,193.59
161,60181,0,16,43,1,0,0,100,203.03
162,60182,0,16,43,2,0,0,101,203.03
163,60183,0,16,43,3,0,0,100,193.59
164,60184,0,16,43,4,0,0,100,203.03
165,60185,0,16,43,5,0,0,100,203.03
166,60186,0,16,43,6,0,0,100,203.03
167,60187,0,16,43,7,0,0,100,203.03
168,60188,0,16,43,8,0,0,101,193.59
169,60189,0,16,43,9,0,0,100,193.59
170,60190,0,16,43,10,0,0,101,203.03
171,60191,0,16,43,11,0,0,101,193.59
172,60192,0,16,43,12,0,0,100,193.59
173,60193,0,16,43,13,0,0,100,193.59
174,60194,0,16,43,14,0,0,100,193.59
175,60195,0,16,43,15,0,0,100,193.59
176,60196,0,16,43,16,0,0,100,193.59
177,60197,0,16,43,17,0,0,100,193.59
178,60198,0,16,43,18,0,0,99,193.59
179,60199,0,16,43,19,0,0,99,193.59
180,60361,0,16,46,1,1,1,10,13.35
181,60362,0,16,46,2,1,1,28,19.99
182,60363,0,16,46,3,1,0,57,21.81
183,60364,0,16,46,4,1,1,113,31.37
184,60365,0,16,46,5,1,0,195,58.84
185,60366,0,16,46,6,1,0,282,53.89
186,60367,0,16,46,7,1,0,350,42.44
187,60368,0,16,46,8,1,0,399,17.54
188,60369,0,16,46,9,1,0,417,13.4
189,60370,0,16,46,10,1,0,412,20.8
190,60371,0,16,46,11,1,0,385,14.45
191,60372,0,16,46,12,1,0,358,7.96
192,60373,0,16,46,13,1,0,323,8.9
193,60374,0,16,46,14,1,0,286,9.04
194,60375,0,16,46,15,1,0,253,15.81
195,60376,0,16,46,16,1,0,225,33.96
196,60377,0,16,46,17,1,0,202,31.91
197,60378,0,16,46,18,1,0,186,33.05
198,60379,0,16,46,19,1,1,170,22.35
199,60380,0,16,46,20,1,0,163,9.85
200,60381,0,16,46,21,1,0,158,9.99
201,60382,0,16,46,22,1,0,148,6.9
202,60383,0,16,46,23,1,0,143,10.33
203,60384,0,16,46,24,0,0,138,29.85
204,60385,0,16,46,25,0,0,134,27.4
205,60386,0,16,46,26,0,0,130,19.03
206,60387,0,16,46,27,1,0,127,10.95
207,60388,0,16,46,28,1,0,123,10.85
208,60389,0,16,46,29,1,0,121,10.88
209,60390,0,16,46,30,1,0,118,10.11
210,60391,0,16,46,31,1,0,118,9.55
211,60392,0,16,46,32,1,0,116,9.52
212,60393,0,16,46,33,1,0,114,9.52
213,60394,0,16,46,34,1,0,113,9.52
214,60395,0,16,46,35,1,0,113,9.57
215,60396,0,16,46,36,1,0,112,9.55
216,60397,0,16,46,37,1,0,111,9.6
217,60398,0,16,46,38,1,0,110,9.6
218,60399,0,16,46,39,1,0,111,9.6
219,60400,0,16,46,40,0,0,110,9.57
220,60401,0,16,46,41,0,0,109,9.55
221,60402,0,16,46,42,0,0,107,9.57
222,60403,0,16,46,43,0,0,109,9.6
223,60404,0,16,46,44,0,0,109,9.6
224,60405,0,16,46,45,0,0,108,9.66
225,60406,0,16,46,46,0,0,108,9.63
226,60407,0,16,46,47,0,0,108,9.6
227,60408,0,16,46,48,1,0,108,9.63
228,60409,0,16,46,49,1,0,106,9.63
229,60410,0,16,46,50,1,0,107,9.63
230,60411,0,16,46,51,1,0,107,9.66
231,60412,0,16,46,52,1,0,107,9.6
232,60413,0,16,46,53,0,0,107,9.6
233,60414,0,16,46,54,0,0,106,9.63
234,60415,0,16,46,55,0,0,106,9.66
235,60416,0,16,46,56,0,0,106,9.66
236,60417,0,16,46,57,1,0,106,9.63
237,60418,0,16,46,58,1,0,106,9.63
238,60419,0,16,46,59,1,0,107,9.63
239,60420,0,16,47,0,1,0,106,9.63
240,60421,0,16,47,1,1,0,106,9.63
241,60422,0,16,47,2,0,0,106,9.63
242,60423,0,16,47,3,0,0,104,9.66
243,60424,0,16,47,4,0,0,106,9.66
244,60425,0,16,47,5,0,0,105,9.66
245,60426,0,16,47,6,0,0,106,9.66
246,60427,0,16,47,7,0,0,105,9.66
247,60428,0,16,47,8,0,0,105,9.63
248,60429,0,16,47,9,0,0,106,9.6
249,60430,0,16,47,10,0,0,104,9.66
250,60431,0,16,47,11,0,0,106,9.68
251,60432,0,16,47,12,0,0,106,9.66
252,60433,0,16,47,13,0,0,105,9.66
253,60434,0,16,47,14,0,0,106,9.68
254,60435,0,16,47,15,0,0,105,9.66
255,60436,0,16,47,16,0,0,106,9.66
256,60437,0,16,47,17,0,0,105,9.66
257,60438,0,16,47,18,0,0,105,9.66
258,60439,0,16,47,19,0,0,105,9.66
259,60440,0,16,47,20,0,0,105,9.68
260,60441,0,16,47,21,0,0,105,9.63
261,60442,0,16,47,22,0,0,105,9.66
262,60443,0,16,47,23,0,0,105,9.66
263,60444,0,16,47,24,0,0,104,9.63
264,60445,0,16,47,25,0,0,105,9.66
265,60446,0,16,47,26,0,0,104,9.66
266,60447,0,16,47,27,0,0,105,9.63
267,60448,0,16,47,28,0,0,105,9.68
268,60449,0,16,47,29,0,0,105,9.66
269,60450,0,16,47,30,0,0,104,9.63
270,60451,0,16,47,31,0,0,105,9.68
271,60452,0,16,47,32,0,0,105,9.63
272,60453,0,16,47,33,0,0,105,9.66
273,60454,0,16,47,34,0,0,105,9.66
274,60455,0,16,47,35,0,0,105,9.63
275,60456,0,16,47,36,1,0,105,9.66
276,60457,0,16,47,37,1,0,105,9.6
277,60458,0,16,47,38,0,0,105,9.66
278,60459,0,16,47,39,0,0,105,9.66
279,60460,0,16,47,40,0,0,104,9.63
280,60461,0,16,47,41,0,0,105,9.66
281,60462,0,16,47,42,0,0,104,9.66
282,60463,0,16,47,43,0,0,105,9.66
283,60464,0,16,47,44,0,0,105,9.66
284,60465,0,16,47,45,0,0,104,9.63
285,60466,0,16,47,46,0,0,105,9.68
286,60467,0,16,47,47,0,0,105,9.6
287,60468,0,16,47,48,0,0,105,9.66
288,60469,0,16,47,49,0,0,104,9.66
289,60470,0,16,47,50,0,0,105,9.66
290,60471,0,16,47,51,0,0,105,9.66
291,60472,0,16,47,52,0,0,105,9.63
292,60473,0,16,47,53,0,0,105,9.68
293,60474,0,16,47,54,0,0,104,9.63
294,60475,0,16,47,55,0,0,105,9.66
295,60476,0,16,47,56,0,0,104,9.63
296,60477,0,16,47,57,0,0,104,9.66
297,60478,0,16,47,58,0,0,104,9.66
298,60479,0,16,47,59,0,0,104,9.66
299,60480,0,16,48,0,0,0,104,9.66
300,60481,0,16,48,1,0,0,103,9.63
301,60482,0,16,48,2,0,0,103,9.68
302,60483,0,16,48,3,0,0,104,9.66
303,60484,0,16,48,4,0,0,104,9.66
304,60485,0,16,48,5,0,0,103,9.66
305,60486,0,16,48,6,0,0,103,9.68
306,60487,0,16,48,7,0,0,102,9.63
307,60488,0,16,48,8,0,0,102,9.66
308,60489,0,16,48,9,0,0,102,9.68
309,60490,0,16,48,10,0,0,103,9.63
310,60491,0,16,48,11,0,0,102,9.66
311,60492,0,16,48,12,0,0,101,9.63
312,60493,0,16,48,13,0,0,103,9.66
313,60494,0,16,48,14,0,0,103,9.63
314,60495,0,16,48,15,0,0,102,9.66
315,60496,0,16,48,16,0,0,103,9.63
316,60497,0,16,48,17,0,0,103,9.66
317,60498,0,16,48,18,0,0,103,9.63
318,60499,0,16,48,19,0,0,103,9.66
319,60500,0,16,48,20,0,0,103,9.66
320,60501,0,16,48,21,0,0,103,9.66
321,60502,0,16,48,22,0,0,103,9.66
322,60503,0,16,48,23,0,0,103,9.66
323,60504,0,16,48,24,0,0,103,9.66
324,60505,0,16,48,25,0,0,102,9.63
325,60506,0,16,48,26,0,0,103,9.66
326,60507,0,16,48,27,0,0,103,9.63
327,60508,0,16,48,28,0,0,103,9.66
328,60509,0,16,48,29,0,0,103,9.66
329,60510,0,16,48,30,0,0,103,9.68
330,60511,0,16,48,31,0,0,103,9.63
331,60512,0,16,48,32,0,0,103,9.68
332,60513,0,16,48,33,0,0,104,9.63
333,60514,0,16,48,34,0,0,104,9.68
334,60515,0,16,48,35,0,0,104,9.63
335,60516,0,16,48,36,0,0,103,9.68
336,60517,0,16,48,37,0,0,104,9.63
337,60518,0,16,48,38,0,0,103,9.68
338,60519,0,16,48,39,0,0,103,9.63
339,60520,0,16,48,40,0,0,103,9.66
340,60521,0,16,48,41,0,0,103,9.66
341,60522,0,16,48,42,0,0,103,9.66
342,60523,0,16,48,43,0,0,103,9.66
343,60524,0,16,48,44,0,0,102,9.66
344,60525,0,16,48,45,0,0,102,9.66
345,60526,0,16,48,46,0,0,103,9.68
346,60527,0,16,48,47,0,0,103,9.66
347,60528,0,16,48,48,0,0,101,9.66
348,60529,0,16,48,49,0,0,103,9.66
349,60530,0,16,48,50,0,0,103,9.66
350,60531,0,16,48,51,0,0,102,9.66
351,60532,0,16,48,52,0,0,103,9.66
352,60533,0,16,48,53,0,0,103,9.66
353,60534,0,16,48,54,0,0,103,9.66
354,60535,0,16,48,55,0,0,103,9.66
355,60536,0,16,48,56,0,0,103,9.66
356,60537,0,16,48,57,0,0,103,9.68
357,60538,0,16,48,58,0,0,102,9.66
358,60539,0,16,48,59,0,0,102,9.68
359,60540,0,16,49,0,0,0,102,9.66
360,60795,0,16,53,15,1,0,11,8.79
361,60796,0,16,53,16,1,0,26,9.68
362,60797,0,16,53,17,0,0,54,9.66
363,60798,0,16,53,18,0,0,105,9.66
364,60799,0,16,53,19,0,0,182,9.68
365,60800,0,16,53,20,0,0,268,9.66
366,60801,0,16,53,21,0,0,342,9.68
367,60802,0,16,53,22,0,0,392,9.66
368,60803,0,16,53,23,0,0,415,9.66
369,60804,0,16,53,24,0,0,412,9.66
370,60805,0,16,53,25,0,0,394,9.66
371,60806,0,16,53,26,0,0,367,9.68
372,60807,0,16,53,27,0,0,333,9.66
373,60808,0,16,53,28,0,0,298,9.68
374,60809,0,16,53,29,0,0,265,9.68
375,60810,0,16,53,30,0,0,237,9.66
376,60811,0,16,53,31,0,0,214,9.66
377,60812,0,16,53,32,0,0,195,9.63
378,60813,0,16,53,33,0,0,179,9.66
379,60814,0,16,53,34,0,0,168,9.66
380,60815,0,16,53,35,0,0,160,9.68
381,60816,0,16,53,36,0,0,151,9.66
382,60817,0,16,53,37,0,0,145,9.66
383,60818,0,16,53,38,0,0,139,9.66
384,60819,0,16,53,39,0,0,134,9.68
385,60820,0,16,53,40,0,0,129,9.68
386,60821,0,16,53,41,0,0,126,9.66
387,60822,0,16,53,42,0,0,122,9.66
388,60823,0,16,53,43,0,0,119,9.66
389,60824,0,16,53,44,0,0,114,9.68
390,60825,0,16,53,45,0,0,114,9.68
391,60826,0,16,53,46,0,0,112,9.66
392,60827,0,16,53,47,0,0,110,9.66
393,60828,0,16,53,48,0,0,108,9.66
394,60829,0,16,53,49,0,0,107,9.66
395,60830,0,16,53,50,0,0,105,9.68
396,60831,0,16,53,51,0,0,104,9.66
397,60832,0,16,53,52,1,0,104,9.68
398,60833,0,16,53,53,1,0,102,9.66
399,60834,0,16,53,54,0,0,100,9.66
400,60835,0,16,53,55,0,0,100,9.68
401,60836,0,16,53,56,0,0,100,9.66
402,60837,0,16,53,57,0,0,99,9.68
403,60838,0,16,53,58,0,0,99,9.66
404,60839,0,16,53,59,0,0,98,9.68
405,60840,0,16,54,0,0,0,97,9.63
406,60841,0,16,54,1,0,0,97,9.66
407,60842,0,16,54,2,0,0,96,9.66
408,60843,0,16,54,3,0,0,96,9.66
409,60844,0,16,54,4,1,0,96,9.66
410,60845,0,16,54,5,1,0,96,9.66
411,60846,0,16,54,6,0,0,95,9.66
412,60847,0,16,54,7,0,0,95,9.68
413,60848,0,16,54,8,0,0,95,9.66
414,60849,0,16,54,9,0,0,95,9.68
415,60850,0,16,54,10,0,0,94,9.66
416,60851,0,16,54,11,0,0,94,9.66
417,60852,0,16,54,12,0,0,94,9.66
418,60853,0,16,54,13,0,0,93,9.68
419,60854,0,16,54,14,0,0,94,9.68
420,60855,0,16,54,15,0,0,93,9.66
421,60856,0,16,54,16,0,0,94,9.63
422,60857,0,16,54,17,0,0,94,9.66
423,60858,0,16,54,18,0,0,92,9.66
424,60859,0,16,54,19,0,0,94,9.68
425,60860,0,16,54,20,1,0,92,9.68
426,60861,0,16,54,21,1,0,93,9.66
427,60862,0,16,54,22,0,0,93,9.68
428,60863,0,16,54,23,0,0,93,9.66
429,60864,0,16,54,24,0,0,93,9.68
430,60865,0,16,54,25,0,0,93,9.66
431,60866,0,16,54,26,0,0,94,9.63
432,60867,0,16,54,27,0,0,93,9.66
433,60868,0,16,54,28,0,0,93,9.66
434,60869,0,16,54,29,0,0,92,9.68
435,60870,0,16,54,30,0,0,92,9.68
436,60871,0,16,54,31,0,0,93,9.66
437,60872,0,16,54,32,0,0,93,9.66
438,60873,0,16,54,33,0,0,92,9.66
439,60874,0,16,54,34,0,0,93,9.66
440,60875,0,16,54,35,0,0,92,9.66
441,60876,0,16,54,36,0,0,92,9.68
442,60877,0,16,54,37,0,0,92,9.68
443,60878,0,16,54,38,0,0,93,9.68
444,60879,0,16,54,39,0,0,92,9.68
445,60880,0,16,54,40,0,0,92,9.66
446,60881,0,16,54,41,0,0,91,9.66
447,60882,0,16,54,42,0,0,93,9.68
448,60883,0,16,54,43,0,0,92,9.66
449,60884,0,16,54,44,0,0,93,9.63
450,60885,0,16,54,45,0,0,92,9.66
451,60886,0,16,54,46,0,0,92,9.66
452,60887,0,16,54,47,0,0,92,9.63
453,60888,0,16,54,48,0,0,92,9.63
454,60889,0,16,54,49,0,0,91,9.66
455,60890,0,16,54,50,0,0,91,9.66
456,60891,0,16,54,51,0,0,91,9.66
457,60892,0,16,54,52,0,0,91,9.66
458,60893,0,16,54,53,0,0,92,9.66
459,60894,0,16,54,54,0,0,91,9.68
460,60895,0,16,54,55,0,0,91,9.68
461,60896,0,16,54,56,0,0,91,9.66
462,60897,0,16,54,57,0,0,91,9.68
463,60898,0,16,54,58,1,0,91,9.66
464,60899,0,16,54,59,1,0,91,9.68
465,60900,0,16,55,0,0,0,90,9.66
466,60901,0,16,55,1,0,0,91,9.68
467,60902,0,16,55,2,0,0,90,9.68
468,60903,0,16,55,3,0,0,91,9.66
469,60904,0,16,55,4,0,0,91,9.68
470,60905,0,16,55,5,0,0,91,9.68
471,60906,0,16,55,6,0,0,91,9.66
472,60907,0,16,55,7,0,0,91,9.66
473,60908,0,16,55,8,0,0,91,9.68
474,60909,0,16,55,9,0,0,91,9.68
475,60910,0,16,55,10,0,0,92,9.66
476,60911,0,16,55,11,0,0,91,9.66
477,60912,0,16,55,12,0,0,91,9.66
478,60913,0,16,55,13,0,0,91,9.66
479,60914,0,16,55,14,0,0,92,9.66
480,60915,0,16,55,15,0,0,92,9.63
481,60916,0,16,55,16,0,0,91,9.63
482,60917,0,16,55,17,0,0,91,9.66
483,60918,0,16,55,18,0,0,91,9.66
484,60919,0,16,55,19,0,0,91,9.63
485,60920,0,16,55,20,0,0,91,9.66
486,60921,0,16,55,21,0,0,91,9.68
487,60922,0,16,55,22,0,0,91,9.66
488,60923,0,16,55,23,0,0,91,9.66
489,60924,0,16,55,24,0,0,91,9.66
490,60925,0,16,55,25,0,0,90,9.68
491,60926,0,16,55,26,0,0,92,9.66
492,60927,0,16,55,27,0,0,90,9.68
493,60928,0,16,55,28,0,0,92,9.68
494,60929,0,16,55,29,0,0,91,9.68
495,60930,0,16,55,30,0,0,91,9.66
496,60931,0,16,55,31,0,0,92,9.66
497,60932,0,16,55,32,0,0,92,9.66
498,60933,0,16,55,33,0,0,92,9.66
499,60934,0,16,55,34,0,0,92,9.66
500,60935,0,16,55,35,0,0,93,9.66
501,60936,0,16,55,36,0,0,92,9.66
502,60937,0,16,55,37,0,0,93,9.68
503,60938,0,16,55,38,0,0,93,9.66
504,60939,0,16,55,39,0,0,92,9.66
505,60940,0,16,55,40,0,0,91,9.66
506,60941,0,16,55,41,0,0,92,9.68
507,60942,0,16,55,42,0,0,92,9.66
508,60943,0,16,55,43,0,0,92,9.66
509,60944,0,16,55,44,0,0,91,9.66
510,60945,0,16,55,45,0,0,92,9.66
511,60946,0,16,55,46,0,0,91,9.66
512,60947,0,16,55,47,0,0,91,9.66
513,60948,0,16,55,48,0,0,91,9.63
514,60949,0,16,55,49,0,0,91,9.66
515,60950,0,16,55,50,0,0,90,9.68
516,60951,0,16,55,51,0,0,90,9.66
517,60952,0,16,55,52,0,0,91,9.66
518,60953,0,16,55,53,0,0,91,9.68
519,60954,0,16,55,54,0,0,91,9.66
520,60955,0,16,55,55,0,0,91,9.66
521,60956,0,16,55,56,0,0,90,9.63
522,60957,0,16,55,57,0,0,91,9.63
523,60958,0,16,55,58,0,0,91,9.66
524,60959,0,16,55,59,0,0,91,9.68
525,60960,0,16,56,0,0,0,91,9.66
526,60961,0,16,56,1,0,0,91,9.66
527,60962,0,16,56,2,0,0,90,9.68
528,60963,0,16,56,3,0,0,91,9.68
529,60964,0,16,56,4,0,0,91,9.66
530,60965,0,16,56,5,0,0,91,9.66
531,60966,0,16,56,6,0,0,91,9.66
532,60967,0,16,56,7,0,0,91,9.66
533,60968,0,16,56,8,0,0,92,9.68
534,60969,0,16,56,9,0,0,91,9.66
535,60970,0,16,56,10,0,0,91,9.66
536,60971,0,16,56,11,0,0,91,9.68
537,60972,0,16,56,12,0,0,92,9.68
538,60973,0,16,56,13,0,0,92,9.66
539,60974,0,16,56,14,0,0,91,9.66
540,61098,0,16,58,18,1,0,6,8.81
541,61099,0,16,58,19,1,0,12,9.79
542,61100,0,16,58,20,0,0,23,9.71
543,61101,0,16,58,21,0,0,50,9.71
544,61102,0,16,58,22,0,0,93,9.71
545,61103,0,16,58,23,0,0,149,9.68
546,61104,0,16,58,24,0,0,206,9.68
547,61105,0,16,58,25,0,0,251,9.71
548,61106,0,16,58,26,0,0,278,9.68
549,61107,0,16,58,27,1,0,286,9.68
550,61108,0,16,58,28,1,0,284,9.66
551,61109,0,16,58,29,1,0,273,9.66
552,61110,0,16,58,30,0,0,255,9.71
553,61111,0,16,58,31,0,0,234,9.68
554,61112,0,16,58,32,0,0,215,9.68
555,61113,0,16,58,33,0,0,197,9.71
556,61114,0,16,58,34,1,0,185,9.66
557,61115,0,16,58,35,1,0,168,9.68
558,61116,0,16,58,36,1,0,157,9.66
559,61117,0,16,58,37,0,0,148,9.68
560,61118,0,16,58,38,0,0,141,9.71
561,61119,0,16,58,39,0,0,135,9.68
562,61120,0,16,58,40,0,0,130,9.68
563,61121,0,16,58,41,0,0,125,9.66
564,61122,0,16,58,42,0,0,122,9.68
565,61123,0,16,58,43,0,0,116,9.68
566,61124,0,16,58,44,0,0,115,9.66
567,61125,0,16,58,45,0,0,113,9.68
568,61126,0,16,58,46,0,0,110,9.68
569,61127,0,16,58,47,0,0,108,9.66
570,61128,0,16,58,48,0,0,106,9.68
571,61129,0,16,58,49,0,0,105,9.71
572,61130,0,16,58,50,0,0,103,9.68
573,61131,0,16,58,51,0,0,101,9.66
574,61132,0,16,58,52,0,0,100,9.68
575,61133,0,16,58,53,0,0,99,9.68
576,61134,0,16,58,54,0,0,98,9.68
577,61135,0,16,58,55,0,0,96,9.66
578,61136,0,16,58,56,0,0,96,9.66
579,61137,0,16,58,57,0,0,95,9.68
580,61138,0,16,58,58,0,0,95,9.68
581,61139,0,16,58,59,0,0,94,9.68
582,61140,0,16,59,0,0,0,94,9.66
583,61141,0,16,59,1,0,0,92,9.66
584,61142,0,16,59,2,1,0,93,9.66
585,61143,0,16,59,3,1,0,92,9.68
586,61144,0,16,59,4,0,0,92,9.66
587,61145,0,16,59,5,0,0,92,9.68
588,61146,0,16,59,6,0,0,91,9.68
589,61147,0,16,59,7,0,0,91,9.68
590,61148,0,16,59,8,0,0,91,9.66
591,61149,0,16,59,9,0,0,91,9.66
592,61150,0,16,59,10,1,0,90,9.66
593,61151,0,16,59,11,1,0,90,9.66
594,61152,0,16,59,12,0,0,90,9.66
595,61153,0,16,59,13,0,0,89,9.66
596,61154,0,16,59,14,0,0,90,9.68
597,61155,0,16,59,15,0,0,90,9.66
598,61156,0,16,59,16,0,0,90,9.68
599,61157,0,16,59,17,0,0,90,9.68
600,61158,0,16,59,18,0,0,90,9.68
601,61159,0,16,59,19,0,0,90,9.68
602,61160,0,16,59,20,0,0,89,9.68
603,61161,0,16,59,21,0,0,89,9.66
604,61162,0,16,59,22,0,0,89,9.66
