INDEX,Idx,D,H,M,S,PIR,TILT,GAS,DIST
8935,160391,1,20,33,11,0,0,82,10.14
8936,160392,1,20,33,12,0,0,83,10.11
8937,160393,1,20,33,13,0,0,83,10.14
8938,160394,1,20,33,14,1,0,82,10.14
8939,160395,1,20,33,15,1,0,81,10.11
8940,160396,1,20,33,16,1,0,82,10.14
8941,160397,1,20,33,17,1,0,82,10.17
8942,160398,1,20,33,18,1,0,82,10.11
8943,160399,1,20,33,19,1,0,82,10.14
8944,160400,1,20,33,20,1,0,82,10.14
8945,160401,1,20,33,21,1,0,83,10.14
8946,160402,1,20,33,22,1,0,82,10.11
8947,160403,1,20,33,23,1,0,82,10.17
8948,160404,1,20,33,24,1,0,82,10.14
8949,160405,1,20,33,25,1,0,81,10.14
8950,160406,1,20,33,26,1,0,82,10.14
8951,160407,1,20,33,27,1,0,82,10.14
8952,160408,1,20,33,28,1,0,82,10.14
8953,160409,1,20,33,29,1,0,82,10.14
8954,160410,1,20,33,30,1,0,82,10.17
8955,160411,1,20,33,31,1,0,82,10.17
8956,160412,1,20,33,32,1,0,81,10.17
8957,160413,1,20,33,33,1,0,82,10.14
8958,160414,1,20,33,34,1,0,81,10.17
8959,160415,1,20,33,35,1,0,81,10.11
8960,160416,1,20,33,36,1,0,81,10.14
8961,160417,1,20,33,37,1,0,82,10.14
8962,160418,1,20,33,38,1,0,81,10.14
8963,160419,1,20,33,39,1,0,81,10.17
8964,160420,1,20,33,40,1,0,81,10.14
8965,160421,1,20,33,41,1,0,80,10.17
8966,160422,1,20,33,42,1,0,81,10.14
8967,160423,1,20,33,43,1,0,81,10.17
8968,160424,1,20,33,44,1,0,81,10.17
8969,160425,1,20,33,45,1,0,80,10.14
8970,160426,1,20,33,46,1,0,81,10.14
8971,160427,1,20,33,47,0,0,81,10.17
8972,160428,1,20,33,48,0,0,81,10.14
8973,160429,1,20,33,49,0,0,80,9.42
8974,160430,1,20,33,50,1,0,80,9.74
8975,160431,1,20,33,51,1,0,81,9.82
8976,160432,1,20,33,52,1,0,81,10.11
8977,160433,1,20,33,53,1,0,82,9.02
8978,160434,1,20,33,54,1,0,82,9.19
8979,160435,1,20,33,55,1,0,82,9.91
8980,160436,1,20,33,56,1,0,83,8.13
8981,160437,1,20,33,57,1,0,84,6.97
8982,160438,1,20,33,58,1,0,84,6.51
8983,160439,1,20,33,59,0,0,84,12.01
8984,160440,1,20,34,0,0,0,85,12.31
8985,160441,1,20,34,1,1,0,87,12.58
8986,160442,1,20,34,2,1,0,87,12.63
8987,160443,1,20,34,3,1,0,88,12.72
8988,160444,1,20,34,4,1,0,88,12.81
8989,160445,1,20,34,5,1,0,89,12.86
8990,160446,1,20,34,6,1,0,88,12.91
8991,160447,1,20,34,7,1,0,89,12.86
8992,160448,1,20,34,8,1,0,89,12.81
8993,160449,1,20,34,9,1,0,90,12.76
8994,160450,1,20,34,10,1,0,90,12.72
8995,160451,1,20,34,11,1,0,90,12.72
8996,160452,1,20,34,12,1,0,91,12.67
8997,160453,1,20,34,13,1,0,91,12.67
8998,160454,1,20,34,14,1,0,90,12.67
8999,160455,1,20,34,15,1,0,91,12.72
9000,160456,1,20,34,16,1,0,91,12.72
9001,160457,1,20,34,17,1,0,92,12.72
9002,160458,1,20,34,18,1,0,92,12.67
9003,160459,1,20,34,19,1,0,90,12.72
9004,160460,1,20,34,20,1,0,92,12.72
9005,160461,1,20,34,21,0,0,91,12.72
9006,160462,1,20,34,22,0,0,92,12.67
9007,160463,1,20,34,23,0,0,92,12.67
9008,160464,1,20,34,24,0,0,92,12.67
9009,160465,1,20,34,25,0,0,91,12.72
9010,160466,1,20,34,26,0,0,92,12.72
9011,160467,1,20,34,27,0,0,93,12.72
9012,160468,1,20,34,28,0,0,92,12.67
9013,160469,1,20,34,29,0,0,92,12.67
9014,160470,1,20,34,30,0,0,92,12.67
9015,160471,1,20,34,31,0,0,92,12.72
9016,160472,1,20,34,32,0,0,92,12.72
9017,160473,1,20,34,33,0,0,92,12.67
9018,160474,1,20,34,34,0,0,92,12.67
9019,160475,1,20,34,35,0,0,90,12.67
9020,160476,1,20,34,36,0,0,92,12.72
9021,160477,1,20,34,37,0,0,92,12.72
9022,160478,1,20,34,38,0,0,92,12.67
9023,160479,1,20,34,39,0,0,92,12.67
9024,160480,1,20,34,40,0,0,90,12.67
9025,160481,1,20,34,41,0,0,91,12.72
9026,160482,1,20,34,42,0,0,90,12.72
9027,160483,1,20,34,43,0,0,91,12.67
9028,160484,1,20,34,44,0,0,91,12.67
9029,160485,1,20,34,45,0,0,91,12.67
9030,160486,1,20,34,46,0,0,91,12.72
9031,160487,1,20,34,47,0,0,92,12.72
9032,160488,1,20,34,48,0,0,91,12.72
9033,160489,1,20,34,49,0,0,91,12.67
9034,160490,1,20,34,50,0,0,91,12.67
9035,160491,1,20,34,51,0,0,91,12.67
9036,160492,1,20,34,52,0,0,92,12.72
9037,160493,1,20,34,53,0,0,91,12.72
9038,160494,1,20,34,54,0,0,90,12.67
9039,160495,1,20,34,55,1,0,91,12.67
9040,160496,1,20,34,56,1,0,90,12.72
9041,160497,1,20,34,57,1,0,91,12.72
9042,160498,1,20,34,58,1,0,90,12.72
9043,160499,1,20,34,59,0,0,91,12.67
9044,160500,1,20,35,0,0,0,91,12.67
9045,160501,1,20,35,1,0,0,91,12.67
9046,160502,1,20,35,2,0,0,92,12.72
9047,160503,1,20,35,3,0,0,91,12.72
9048,160504,1,20,35,4,0,0,91,12.67
9049,160505,1,20,35,5,0,0,91,12.67
9050,160506,1,20,35,6,0,0,90,12.67
9051,160507,1,20,35,7,0,0,91,12.67
9052,160508,1,20,35,8,0,0,91,12.72
9053,160509,1,20,35,9,0,0,90,12.72
9054,160510,1,20,35,10,0,0,90,12.67
9055,160511,1,20,35,11,0,0,90,12.67
9056,160512,1,20,35,12,0,0,90,12.67
9057,160513,1,20,35,13,0,0,89,12.72
9058,160514,1,20,35,14,0,0,89,12.72
9059,160515,1,20,35,15,0,0,90,12.72
9060,160516,1,20,35,16,0,0,89,12.67
9061,160517,1,20,35,17,0,0,89,12.67
9062,160518,1,20,35,18,0,0,89,12.72
9063,160519,1,20,35,19,0,0,90,12.72
9064,160520,1,20,35,20,0,0,89,12.67
9065,160521,1,20,35,21,0,0,89,12.67
9066,160522,1,20,35,22,0,0,88,12.72
9067,160523,1,20,35,23,0,0,89,12.72
9068,160524,1,20,35,24,0,0,89,12.72
9069,160525,1,20,35,25,0,0,89,12.67
9070,160526,1,20,35,26,0,0,89,12.67
9071,160527,1,20,35,27,0,0,89,12.72
9072,160528,1,20,35,28,0,0,88,12.72
9073,160529,1,20,35,29,0,0,89,12.67
9074,160530,1,20,35,30,0,0,88,12.67
9075,160531,1,20,35,31,0,0,89,12.67
9076,160532,1,20,35,32,0,0,89,12.72
9077,160533,1,20,35,33,0,0,88,12.72
9078,160534,1,20,35,34,0,0,88,12.72
9079,160535,1,20,35,35,0,0,88,12.67
9080,160536,1,20,35,36,0,0,89,12.67
9081,160537,1,20,35,37,0,0,88,12.67
9082,160538,1,20,35,38,0,0,89,12.72
9083,160539,1,20,35,39,0,0,88,12.67
9084,160540,1,20,35,40,0,0,88,12.67
9085,160541,1,20,35,41,0,0,88,12.67
9086,160542,1,20,35,42,0,0,88,12.72
9087,160543,1,20,35,43,0,0,88,12.72
9088,160544,1,20,35,44,0,0,88,12.67
9089,160545,1,20,35,45,0,0,88,12.67
9090,160546,1,20,35,46,0,0,88,12.67
9091,160547,1,20,35,47,0,0,88,12.72
9092,160548,1,20,35,48,0,0,88,12.67
9093,160549,1,20,35,49,0,0,88,12.67
9094,160550,1,20,35,50,0,0,88,12.67
9095,160551,1,20,35,51,0,0,88,12.67
9096,160552,1,20,35,52,0,0,88,12.72
9097,160553,1,20,35,53,0,0,88,12.72
9098,160554,1,20,35,54,0,0,87,12.67
9099,160555,1,20,35,55,0,0,87,12.67
9100,160556,1,20,35,56,0,0,87,12.72
9101,160557,1,20,35,57,0,0,88,12.67
9102,160558,1,20,35,58,0,0,88,12.67
9103,160559,1,20,35,59,0,0,86,12.67
9104,160560,1,20,36,0,0,0,87,12.72
9105,160561,1,20,36,1,0,0,88,12.72
9106,160562,1,20,36,2,0,0,88,12.67
9107,160563,1,20,36,3,0,0,87,12.67
9108,160564,1,20,36,4,0,0,88,12.72
9109,160565,1,20,36,5,0,0,88,12.72
9110,160566,1,20,36,6,0,0,88,12.67
9111,160567,1,20,36,7,0,0,88,12.67
9112,160568,1,20,36,8,0,0,88,12.72
9113,160569,1,20,36,9,0,0,87,12.72
9114,160570,1,20,36,10,0,0,87,12.67
9115,160571,1,20,36,11,0,0,87,12.67
9116,160572,1,20,36,12,0,0,87,12.67
9117,160573,1,20,36,13,0,0,87,12.72
9118,160574,1,20,36,14,0,0,87,12.67
9119,160575,1,20,36,15,0,0,87,12.67
9120,160576,1,20,36,16,0,0,87,12.72
9121,160577,1,20,36,17,0,0,87,12.72
9122,160578,1,20,36,18,0,0,87,12.67
9123,160579,1,20,36,19,0,0,87,12.67
9124,160580,1,20,36,20,0,0,87,12.72
9125,160581,1,20,36,21,0,0,87,12.72
9126,160582,1,20,36,22,0,0,87,12.67
9127,160583,1,20,36,23,0,0,87,12.72
9128,160584,1,20,36,24,0,0,87,12.72
9129,160585,1,20,36,25,0,0,87,12.72
9130,160586,1,20,36,26,0,0,87,12.67
9131,160587,1,20,36,27,0,0,87,12.67
9132,160588,1,20,36,28,0,0,87,12.67
9133,160589,1,20,36,29,0,0,87,12.72
9134,160590,1,20,36,30,0,0,87,12.67
9135,160591,1,20,36,31,0,0,87,12.67
9136,160592,1,20,36,32,0,0,86,12.72
9137,160593,1,20,36,33,0,0,87,12.67
9138,160594,1,20,36,34,0,0,87,12.67
9139,160595,1,20,36,35,0,0,87,12.67
9140,160596,1,20,36,36,0,0,86,12.72
9141,160597,1,20,36,37,0,0,86,12.67
9142,160598,1,20,36,38,0,0,85,12.67
9143,160599,1,20,36,39,0,0,86,12.72
9144,160600,1,20,36,40,0,0,87,12.67
9145,160601,1,20,36,41,0,0,86,12.63
9146,160602,1,20,36,42,0,0,86,12.67
9147,160603,1,20,36,43,0,0,86,12.72
9148,160604,1,20,36,44,0,0,86,12.67
9149,160605,1,20,36,45,0,0,84,12.72
9150,160606,1,20,36,46,0,0,86,12.72
9151,160607,1,20,36,47,0,0,86,12.72
9152,160608,1,20,36,48,0,0,86,12.67
9153,160609,1,20,36,49,0,0,86,12.67
9154,160610,1,20,36,50,0,0,86,12.67
9155,160611,1,20,36,51,0,0,87,12.67
9156,160612,1,20,36,52,0,0,86,12.67
9157,160613,1,20,36,53,0,0,86,12.72
9158,160614,1,20,36,54,0,0,86,12.67
9159,160615,1,20,36,55,0,0,85,12.67
9160,160616,1,20,36,56,0,0,86,12.67
9161,160617,1,20,36,57,0,0,85,12.67
9162,160618,1,20,36,58,0,0,85,12.63
9163,160619,1,20,36,59,0,0,85,12.67
9164,160620,1,20,37,0,0,0,86,12.67
9165,160621,1,20,37,1,0,0,85,12.67
9166,160622,1,20,37,2,0,0,85,12.72
9167,160623,1,20,37,3,0,0,85,12.72
9168,160624,1,20,37,4,0,0,85,12.63
9169,160625,1,20,37,5,0,0,84,12.67
9170,160626,1,20,37,6,0,0,86,12.72
9171,160627,1,20,37,7,0,0,84,12.67
9172,160628,1,20,37,8,0,0,84,12.63
9173,160629,1,20,37,9,0,0,84,12.72
9174,160630,1,20,37,10,0,0,84,12.63
9175,160631,1,20,37,11,0,0,84,12.67
9176,160632,1,20,37,12,0,0,85,12.72
9177,160633,1,20,37,13,0,0,84,12.72
9178,160634,1,20,37,14,0,0,84,12.67
9179,160635,1,20,37,15,0,0,84,12.67
9180,161073,1,20,44,33,1,0,15,10.91
9181,161074,1,20,44,34,1,0,29,12.63
9182,161075,1,20,44,35,1,0,46,12.58
9183,161076,1,20,44,36,1,0,74,12.63
9184,161077,1,20,44,37,1,0,119,12.53
9185,161078,1,20,44,38,1,0,171,12.53
9186,161079,1,20,44,39,1,0,226,12.58
9187,161080,1,20,44,40,1,0,272,12.58
9188,161081,1,20,44,41,1,0,303,12.58
9189,161082,1,20,44,42,1,0,322,12.49
9190,161083,1,20,44,43,0,0,327,12.49
9191,161084,1,20,44,44,0,0,323,12.58
9192,161085,1,20,44,45,0,0,310,12.58
9193,161086,1,20,44,46,1,0,292,12.53
9194,161087,1,20,44,47,1,0,273,12.58
9195,161088,1,20,44,48,1,0,253,12.58
9196,161089,1,20,44,49,1,0,234,12.53
9197,161090,1,20,44,50,1,0,217,12.58
9198,161091,1,20,44,51,1,0,202,12.53
9199,161092,1,20,44,52,1,0,189,12.44
9200,161093,1,20,44,53,1,0,177,12.4
9201,161094,1,20,44,54,1,0,172,12.36
9202,161095,1,20,44,55,1,0,168,12.27
9203,161096,1,20,44,56,1,0,164,12.4
9204,161097,1,20,44,57,1,0,159,12.36
9205,161098,1,20,44,58,1,0,157,12.36
9206,161099,1,20,44,59,1,0,154,12.44
9207,161100,1,20,45,0,1,0,151,12.49
9208,161101,1,20,45,1,1,0,148,12.4
9209,161102,1,20,45,2,1,0,146,12.49
9210,161103,1,20,45,3,1,0,144,12.4
9211,161104,1,20,45,4,1,0,142,12.4
9212,161105,1,20,45,5,1,0,141,12.44
9213,161106,1,20,45,6,1,0,139,12.44
9214,161107,1,20,45,7,1,0,138,12.4
9215,161108,1,20,45,8,1,0,137,12.4
9216,161109,1,20,45,9,1,0,136,12.44
9217,161110,1,20,45,10,1,0,133,12.44
9218,161111,1,20,45,11,1,0,134,12.44
9219,161112,1,20,45,12,1,0,132,12.4
9220,161113,1,20,45,13,1,0,132,12.44
9221,161114,1,20,45,14,1,0,131,12.44
9222,161115,1,20,45,15,1,0,130,12.49
9223,161116,1,20,45,16,1,0,130,12.44
9224,161117,1,20,45,17,1,0,129,12.4
9225,161118,1,20,45,18,0,0,127,12.4
9226,161119,1,20,45,19,0,0,126,12.44
9227,161120,1,20,45,20,0,0,125,12.44
9228,161121,1,20,45,21,0,0,124,12.49
9229,161122,1,20,45,22,0,0,121,12.44
9230,161123,1,20,45,23,0,0,118,12.44
9231,161124,1,20,45,24,0,0,119,12.44
9232,161125,1,20,45,25,0,0,117,12.44
9233,161126,1,20,45,26,0,0,117,12.4
9234,161127,1,20,45,27,0,0,116,12.4
9235,161128,1,20,45,28,0,0,114,12.44
9236,161129,1,20,45,29,0,0,113,12.49
9237,161130,1,20,45,30,0,0,113,12.49
9238,161131,1,20,45,31,0,0,112,12.49
9239,161132,1,20,45,32,0,0,111,12.49
9240,161133,1,20,45,33,0,0,111,12.53
9241,161134,1,20,45,34,0,0,110,12.49
9242,161135,1,20,45,35,0,0,109,12.49
9243,161136,1,20,45,36,0,0,109,12.49
9244,161137,1,20,45,37,0,0,109,12.49
9245,161138,1,20,45,38,0,0,108,12.49
9246,161139,1,20,45,39,0,0,108,12.49
9247,161140,1,20,45,40,0,0,108,12.49
9248,161141,1,20,45,41,0,0,107,12.49
9249,161142,1,20,45,42,0,0,107,12.49
9250,161143,1,20,45,43,0,0,106,12.49
9251,161144,1,20,45,44,0,0,106,12.49
9252,161145,1,20,45,45,0,0,106,12.49
9253,161146,1,20,45,46,0,0,105,12.49
9254,161147,1,20,45,47,0,0,105,12.49
9255,161148,1,20,45,48,0,0,104,12.44
9256,161149,1,20,45,49,0,0,105,12.44
9257,161150,1,20,45,50,0,0,104,12.44
9258,161151,1,20,45,51,0,0,104,12.4
9259,161152,1,20,45,52,0,0,103,12.44
9260,161153,1,20,45,53,0,0,103,12.44
9261,161154,1,20,45,54,0,0,101,12.49
9262,161155,1,20,45,55,0,0,101,12.53
9263,161156,1,20,45,56,0,0,102,12.49
9264,161157,1,20,45,57,0,0,102,12.49
9265,161158,1,20,45,58,0,0,102,12.49
9266,161159,1,20,45,59,0,0,102,12.53
9267,161160,1,20,46,0,0,0,101,12.49
9268,161161,1,20,46,1,0,0,102,12.44
9269,161162,1,20,46,2,0,0,101,12.44
9270,161163,1,20,46,3,0,0,101,12.49
9271,161164,1,20,46,4,0,0,100,12.49
9272,161165,1,20,46,5,0,0,100,12.53
9273,161166,1,20,46,6,0,0,101,12.49
9274,161167,1,20,46,7,0,0,100,12.53
9275,161168,1,20,46,8,0,0,100,12.44
9276,161169,1,20,46,9,0,0,100,12.4
9277,161170,1,20,46,10,0,0,99,12.44
9278,161171,1,20,46,11,0,0,98,12.49
9279,161172,1,20,46,12,0,0,99,12.49
9280,161173,1,20,46,13,0,0,99,12.49
9281,161174,1,20,46,14,0,0,99,12.49
9282,161175,1,20,46,15,0,0,99,12.4
9283,161176,1,20,46,16,0,0,98,12.49
9284,161177,1,20,46,17,0,0,97,12.49
9285,161178,1,20,46,18,0,0,99,12.49
9286,161179,1,20,46,19,0,0,98,12.49
9287,161180,1,20,46,20,0,0,98,12.44
9288,161181,1,20,46,21,0,0,98,12.44
9289,161182,1,20,46,22,0,0,97,12.44
9290,161183,1,20,46,23,0,0,98,12.49
9291,161184,1,20,46,24,0,0,97,12.53
9292,161185,1,20,46,25,0,0,97,12.44
9293,161186,1,20,46,26,0,0,97,12.44
9294,161187,1,20,46,27,0,0,98,12.44
9295,161188,1,20,46,28,0,0,97,12.53
9296,161189,1,20,46,29,0,0,96,12.53
9297,161190,1,20,46,30,0,0,97,12.44
9298,161191,1,20,46,31,0,0,97,12.49
9299,161192,1,20,46,32,0,0,96,12.53
9300,161193,1,20,46,33,0,0,96,12.53
9301,161194,1,20,46,34,0,0,97,12.44
9302,161195,1,20,46,35,0,0,96,12.49
9303,161196,1,20,46,36,0,0,96,12.44
9304,161197,1,20,46,37,0,0,95,12.58
9305,161198,1,20,46,38,0,0,96,12.44
9306,161199,1,20,46,39,0,0,96,12.44
9307,161200,1,20,46,40,0,0,95,12.49
9308,161201,1,20,46,41,0,0,95,12.58
9309,161202,1,20,46,42,0,0,96,12.44
9310,161203,1,20,46,43,0,0,95,12.49
9311,161204,1,20,46,44,0,0,95,12.49
9312,161205,1,20,46,45,0,0,95,12.58
9313,161206,1,20,46,46,0,0,95,12.44
9314,161207,1,20,46,47,0,0,94,12.49
9315,161208,1,20,46,48,0,0,95,12.53
9316,161209,1,20,46,49,0,0,94,12.58
9317,161210,1,20,46,50,0,0,95,12.49
9318,161211,1,20,46,51,0,0,93,12.49
9319,161212,1,20,46,52,0,0,94,12.53
9320,161213,1,20,46,53,0,0,94,12.49
9321,161214,1,20,46,54,0,0,94,12.53
9322,161215,1,20,46,55,0,0,94,12.53
9323,161216,1,20,46,56,0,0,94,12.58
9324,161217,1,20,46,57,0,0,94,12.49
9325,161218,1,20,46,58,0,0,92,12.53
9326,161219,1,20,46,59,0,0,94,12.53
9327,161220,1,20,47,0,0,0,94,12.49
9328,161221,1,20,47,1,0,0,93,12.49
9329,161222,1,20,47,2,0,0,94,12.58
9330,161223,1,20,47,3,0,0,94,12.53
9331,161224,1,20,47,4,0,0,93,12.53
9332,161225,1,20,47,5,0,0,93,12.49
9333,161226,1,20,47,6,0,0,92,12.58
9334,161227,1,20,47,7,0,0,93,12.4
9335,161228,1,20,47,8,0,0,93,12.53
9336,161229,1,20,47,9,0,0,93,12.53
9337,161230,1,20,47,10,0,0,92,12.49
9338,161231,1,20,47,11,0,0,93,12.49
9339,161232,1,20,47,12,0,0,92,12.53
9340,161233,1,20,47,13,0,0,92,12.49
9341,161234,1,20,47,14,0,0,90,12.49
9342,161235,1,20,47,15,0,0,92,12.58
9343,161236,1,20,47,16,0,0,92,12.49
9344,161237,1,20,47,17,0,0,91,12.53
9345,161238,1,20,47,18,0,0,91,12.53
9346,161239,1,20,47,19,0,0,91,12.49
9347,161240,1,20,47,20,0,0,90,12.49
9348,161241,1,20,47,21,0,0,91,12.53
9349,161242,1,20,47,22,0,0,91,12.44
9350,161243,1,20,47,23,0,0,90,12.49
9351,161244,1,20,47,24,0,0,90,12.53
9352,161245,1,20,47,25,0,0,91,12.53
9353,161246,1,20,47,26,0,0,91,12.49
9354,161247,1,20,47,27,0,0,90,12.53
9355,161248,1,20,47,28,0,0,91,12.49
9356,161249,1,20,47,29,0,0,90,12.53
9357,161250,1,20,47,30,0,0,90,12.58
9358,161251,1,20,47,31,0,0,90,12.49
9359,161252,1,20,47,32,0,0,90,12.63
9360,163328,1,21,22,8,1,0,547,10.88
9361,163329,1,21,22,9,1,0,762,12.53
9362,163330,1,21,22,10,0,0,812,12.44
9363,163331,1,21,22,11,0,0,818,12.44
9364,163332,1,21,22,12,0,0,816,12.49
9365,163333,1,21,22,13,0,0,801,12.44
9366,163334,1,21,22,14,0,0,767,12.44
9367,163335,1,21,22,15,0,0,723,12.53
9368,163336,1,21,22,16,0,0,672,12.49
9369,163337,1,21,22,17,0,0,625,12.49
9370,163338,1,21,22,18,0,0,578,12.49
9371,163339,1,21,22,19,0,0,530,12.49
9372,163340,1,21,22,20,0,0,480,12.44
9373,163341,1,21,22,21,0,0,432,12.44
9374,163342,1,21,22,22,0,0,388,12.53
9375,163343,1,21,22,23,0,0,349,12.49
9376,163344,1,21,22,24,0,0,314,12.44
9377,163345,1,21,22,25,0,0,285,12.44
9378,163346,1,21,22,26,0,0,262,12.49
9379,163347,1,21,22,27,0,0,241,12.49
9380,163348,1,21,22,28,0,0,224,12.44
9381,163349,1,21,22,29,0,0,210,12.53
9382,163350,1,21,22,30,0,0,196,12.53
9383,163351,1,21,22,31,0,0,186,12.44
9384,163352,1,21,22,32,0,0,177,12.53
9385,163353,1,21,22,33,0,0,170,12.49
9386,163354,1,21,22,34,0,0,163,12.49
9387,163355,1,21,22,35,0,0,154,12.49
9388,163356,1,21,22,36,0,0,152,12.49
9389,163357,1,21,22,37,0,0,147,12.49
9390,163358,1,21,22,38,0,0,144,12.49
9391,163359,1,21,22,39,0,0,140,12.44
9392,163360,1,21,22,40,0,0,137,12.49
9393,163361,1,21,22,41,0,0,134,12.53
9394,163362,1,21,22,42,0,0,131,12.49
9395,163363,1,21,22,43,0,0,130,12.49
9396,163364,1,21,22,44,0,0,127,12.53
9397,163365,1,21,22,45,0,0,126,12.49
9398,163366,1,21,22,46,0,0,124,12.49
9399,163367,1,21,22,47,0,0,122,12.44
9400,163368,1,21,22,48,0,0,120,12.49
9401,163369,1,21,22,49,0,0,119,12.49
9402,163370,1,21,22,50,0,0,118,12.49
9403,163371,1,21,22,51,0,0,117,12.44
9404,163372,1,21,22,52,0,0,115,12.49
9405,163373,1,21,22,53,0,0,114,12.49
9406,163374,1,21,22,54,0,0,112,12.49
9407,163375,1,21,22,55,0,0,112,12.49
9408,163376,1,21,22,56,0,0,111,12.49
9409,163377,1,21,22,57,0,0,110,12.44
9410,163378,1,21,22,58,0,0,109,12.49
9411,163379,1,21,22,59,0,0,109,12.49
9412,163380,1,21,23,0,0,0,106,12.49
9413,163381,1,21,23,1,0,0,107,12.49
9414,163382,1,21,23,2,0,0,106,12.53
9415,163383,1,21,23,3,0,0,105,12.44
9416,163384,1,21,23,4,0,0,105,12.49
9417,163385,1,21,23,5,0,0,104,12.44
9418,163386,1,21,23,6,0,0,103,12.44
9419,163387,1,21,23,7,0,0,102,12.49
9420,163388,1,21,23,8,0,0,102,12.49
9421,163389,1,21,23,9,0,0,102,12.49
9422,163390,1,21,23,10,0,0,101,12.49
9423,163391,1,21,23,11,0,0,100,12.49
9424,163392,1,21,23,12,0,0,98,12.49
9425,163393,1,21,23,13,0,0,99,12.49
9426,163394,1,21,23,14,0,0,97,12.49
9427,163395,1,21,23,15,0,0,98,12.49
9428,163396,1,21,23,16,0,0,98,12.49
9429,163397,1,21,23,17,0,0,96,12.53
9430,163398,1,21,23,18,0,0,95,12.53
9431,163399,1,21,23,19,0,0,96,12.49
9432,163400,1,21,23,20,0,0,95,12.49
9433,163401,1,21,23,21,0,0,95,12.49
9434,163402,1,21,23,22,0,0,94,12.53
9435,163403,1,21,23,23,0,0,94,12.49
9436,163404,1,21,23,24,0,0,95,12.49
9437,163405,1,21,23,25,0,0,93,12.53
9438,163406,1,21,23,26,0,0,91,12.49
9439,163407,1,21,23,27,0,0,93,12.49
9440,163408,1,21,23,28,0,0,92,12.44
9441,163409,1,21,23,29,0,0,92,12.49
9442,163410,1,21,23,30,0,0,91,12.53
9443,163411,1,21,23,31,0,0,91,12.44
9444,163412,1,21,23,32,0,0,91,12.49
9445,163413,1,21,23,33,0,0,91,12.49
9446,163414,1,21,23,34,0,0,90,12.44
9447,163415,1,21,23,35,0,0,90,12.49
9448,163416,1,21,23,36,0,0,89,12.49
9449,163417,1,21,23,37,0,0,89,12.44
9450,163418,1,21,23,38,0,0,88,12.49
9451,163419,1,21,23,39,0,0,88,12.49
9452,163420,1,21,23,40,0,0,88,12.49
9453,163421,1,21,23,41,0,0,87,12.49
9454,163422,1,21,23,42,0,0,87,12.49
9455,163423,1,21,23,43,0,0,88,12.49
9456,163424,1,21,23,44,0,0,86,12.49
9457,163425,1,21,23,45,0,0,86,12.49
9458,163426,1,21,23,46,0,0,86,12.49
9459,163427,1,21,23,47,0,0,85,12.49
9460,163428,1,21,23,48,0,0,86,12.49
9461,163429,1,21,23,49,0,0,85,12.49
9462,163430,1,21,23,50,0,0,85,12.44
9463,163431,1,21,23,51,0,0,85,12.49
9464,163432,1,21,23,52,0,0,85,12.49
9465,163433,1,21,23,53,0,0,85,12.49
9466,163434,1,21,23,54,0,0,85,12.49
9467,163435,1,21,23,55,0,0,84,12.49
9468,163436,1,21,23,56,0,0,83,12.49
9469,163437,1,21,23,57,0,0,83,12.49
9470,163438,1,21,23,58,0,0,82,12.49
9471,163439,1,21,23,59,0,0,84,12.53
9472,163440,1,21,24,0,0,0,83,12.44
9473,163441,1,21,24,1,0,0,83,12.53
9474,163442,1,21,24,2,0,0,83,12.49
9475,163443,1,21,24,3,0,0,82,12.44
9476,163444,1,21,24,4,0,0,82,12.53
9477,163445,1,21,24,5,0,0,81,12.49
9478,163446,1,21,24,6,0,0,81,12.44
9479,163447,1,21,24,7,0,0,81,12.49
9480,163448,1,21,24,8,0,0,81,12.49
9481,163449,1,21,24,9,0,0,80,12.49
9482,163450,1,21,24,10,0,0,80,12.49
9483,163451,1,21,24,11,0,0,81,12.49
9484,163452,1,21,24,12,0,0,80,12.49
9485,163453,1,21,24,13,0,0,80,12.53
9486,163454,1,21,24,14,0,0,80,12.49
9487,163455,1,21,24,15,0,0,80,12.44
9488,163456,1,21,24,16,0,0,80,12.53
9489,163457,1,21,24,17,0,0,80,12.49
9490,163458,1,21,24,18,0,0,78,12.44
9491,163459,1,21,24,19,0,0,79,12.49
9492,163460,1,21,24,20,0,0,79,12.49
9493,163461,1,21,24,21,0,0,78,12.49
9494,163462,1,21,24,22,0,0,78,12.49
9495,163463,1,21,24,23,0,0,78,12.49
9496,163464,1,21,24,24,0,0,77,12.49
9497,163465,1,21,24,25,0,0,78,12.53
9498,163466,1,21,24,26,0,0,78,12.49
9499,163467,1,21,24,27,0,0,78,12.49
9500,163468,1,21,24,28,0,0,77,12.49
9501,163469,1,21,24,29,0,0,78,12.49
9502,163470,1,21,24,30,0,0,77,12.53
9503,163471,1,21,24,31,0,0,78,12.49
9504,163472,1,21,24,32,0,0,77,12.49
9505,163473,1,21,24,33,0,0,76,12.49
9506,163474,1,21,24,34,0,0,77,12.49
9507,163475,1,21,24,35,0,0,76,12.49
9508,163476,1,21,24,36,0,0,77,12.49
9509,163477,1,21,24,37,0,0,76,12.49
9510,163478,1,21,24,38,0,0,75,12.49
9511,163479,1,21,24,39,0,0,76,12.53
9512,163480,1,21,24,40,0,0,76,12.49
9513,163481,1,21,24,41,0,0,76,12.49
9514,163482,1,21,24,42,0,0,75,12.53
9515,163483,1,21,24,43,0,0,76,12.53
