INDEX,Idx,D,H,M,S,PIR,TILT,GAS,DIST
0,63900,0,17,45,0,1,1,197,16.1
1,63901,0,17,45,1,1,1,476,26.03
2,63902,0,17,45,2,1,1,654,23.82
3,63903,0,17,45,3,1,0,840,25.14
4,63904,0,17,45,4,1,0,1023,9.44
5,63905,0,17,45,5,1,1,1023,6.42
6,63906,0,17,45,6,1,0,1023,4.3
7,63907,0,17,45,7,1,0,1023,20.8
8,63908,0,17,45,8,1,0,1023,14.63
9,63909,0,17,45,9,1,0,1023,15.96
10,63910,0,17,45,10,1,0,1023,16.79
11,63911,0,17,45,11,1,0,1023,19.24
12,63912,0,17,45,12,1,0,1023,29.37
13,63913,0,17,45,13,1,0,1023,18.64
14,63914,0,17,45,14,1,0,1023,11.16
15,63915,0,17,45,15,1,0,1023,7.21
16,63916,0,17,45,16,1,0,1023,7.5
17,63917,0,17,45,17,1,0,1023,7.24
18,63918,0,17,45,18,1,0,1023,7.5
19,63919,0,17,45,19,1,0,990,7.21
20,63920,0,17,45,20,1,0,851,7.16
21,63921,0,17,45,21,1,0,751,7.15
22,63922,0,17,45,22,1,0,670,7.15
23,63923,0,17,45,23,0,0,596,7.15
24,63924,0,17,45,24,0,0,533,7.15
25,63925,0,17,45,25,0,0,480,7.15
26,63926,0,17,45,26,0,0,436,7.15
27,63927,0,17,45,27,1,0,408,7.15
28,63928,0,17,45,28,1,0,366,7.15
29,63929,0,17,45,29,1,0,339,7.15
30,63930,0,17,45,30,0,0,315,7.15
31,63931,0,17,45,31,0,0,295,7.15
32,63932,0,17,45,32,0,0,277,7.15
33,63933,0,17,45,33,0,0,262,7.15
34,63934,0,17,45,34,0,0,248,7.15
35,63935,0,17,45,35,0,0,236,7.15
36,63936,0,17,45,36,0,0,226,7.15
37,63937,0,17,45,37,0,0,214,7.15
38,63938,0,17,45,38,0,0,208,7.15
39,63939,0,17,45,39,0,0,200,7.15
40,63940,0,17,45,40,0,0,193,7.15
41,63941,0,17,45,41,0,0,186,7.15
42,63942,0,17,45,42,0,0,181,7.15
43,63943,0,17,45,43,0,0,177,7.15
44,63944,0,17,45,44,0,0,171,7.15
45,63945,0,17,45,45,0,0,168,7.15
46,63946,0,17,45,46,0,0,164,7.15
47,63947,0,17,45,47,0,0,162,7.15
48,63948,0,17,45,48,0,0,158,7.15
49,63949,0,17,45,49,0,0,156,7.15
50,63950,0,17,45,50,0,0,154,7.15
51,63951,0,17,45,51,0,0,152,7.15
52,63952,0,17,45,52,0,0,151,7.15
53,63953,0,17,45,53,0,0,149,7.15
54,63954,0,17,45,54,0,0,147,7.15
55,63955,0,17,45,55,0,0,146,7.15
56,63956,0,17,45,56,0,0,145,7.15
57,63957,0,17,45,57,0,0,144,7.15
58,63958,0,17,45,58,0,0,143,7.15
59,63959,0,17,45,59,0,0,141,7.15
60,63960,0,17,46,0,0,0,141,7.15
61,63961,0,17,46,1,0,0,140,7.15
62,63962,0,17,46,2,0,0,140,7.15
63,63963,0,17,46,3,0,0,137,7.15
64,63964,0,17,46,4,0,0,138,7.15
65,63965,0,17,46,5,0,0,136,7.15
66,63966,0,17,46,6,0,0,137,7.15
67,63967,0,17,46,7,0,0,136,7.15
68,63968,0,17,46,8,0,0,136,7.15
69,63969,0,17,46,9,0,0,136,7.15
70,63970,0,17,46,10,0,0,135,7.15
71,63971,0,17,46,11,0,0,135,7.15
72,63972,0,17,46,12,0,0,134,7.15
73,63973,0,17,46,13,0,0,133,7.15
74,63974,0,17,46,14,0,0,134,7.15
75,63975,0,17,46,15,0,0,132,7.15
76,63976,0,17,46,16,0,0,134,7.15
77,63977,0,17,46,17,0,0,133,7.15
78,63978,0,17,46,18,0,0,133,7.15
79,63979,0,17,46,19,0,0,133,7.15
80,63980,0,17,46,20,0,0,132,7.15
81,63981,0,17,46,21,0,0,133,7.15
82,63982,0,17,46,22,0,0,132,7.15
83,63983,0,17,46,23,0,0,132,7.15
84,63984,0,17,46,24,0,0,132,7.15
85,63985,0,17,46,25,0,0,131,7.15
86,63986,0,17,46,26,0,0,131,7.15
87,63987,0,17,46,27,0,0,131,7.15
88,63988,0,17,46,28,0,0,131,7.15
89,63989,0,17,46,29,0,0,130,7.15
90,63990,0,17,46,30,0,0,130,7.15
91,63991,0,17,46,31,0,0,130,7.15
92,63992,0,17,46,32,0,0,130,7.15
93,63993,0,17,46,33,0,0,130,7.15
94,63994,0,17,46,34,0,0,130,7.15
95,63995,0,17,46,35,0,0,130,7.15
96,63996,0,17,46,36,0,0,129,7.15
97,63997,0,17,46,37,0,0,128,7.15
98,63998,0,17,46,38,0,0,128,7.15
99,63999,0,17,46,39,0,0,127,7.15
100,64000,0,17,46,40,0,0,128,7.15
101,64001,0,17,46,41,0,0,126,7.15
102,64002,0,17,46,42,0,0,128,7.15
103,64003,0,17,46,43,0,0,126,7.15
104,64004,0,17,46,44,0,0,127,7.15
105,64005,0,17,46,45,0,0,126,7.15
106,64006,0,17,46,46,0,0,125,7.15
107,64007,0,17,46,47,0,0,126,7.15
108,64008,0,17,46,48,0,0,126,7.15
109,64009,0,17,46,49,0,0,126,7.15
110,64010,0,17,46,50,0,0,125,7.15
111,64011,0,17,46,51,0,0,125,7.15
112,64012,0,17,46,52,0,0,125,7.15
113,64013,0,17,46,53,0,0,124,7.15
114,64014,0,17,46,54,0,0,124,7.15
115,64015,0,17,46,55,0,0,124,7.15
116,64016,0,17,46,56,0,0,123,7.15
117,64017,0,17,46,57,0,0,122,7.15
118,64018,0,17,46,58,0,0,122,7.15
119,64019,0,17,46,59,0,0,123,7.15
120,64020,0,17,47,0,0,0,123,7.15
121,64021,0,17,47,1,0,0,122,7.15
122,64022,0,17,47,2,0,0,122,7.15
123,64023,0,17,47,3,0,0,122,7.15
124,64024,0,17,47,4,0,0,121,7.13
125,64025,0,17,47,5,0,0,121,7.13
126,64026,0,17,47,6,0,0,121,7.15
127,64027,0,17,47,7,0,0,120,7.15
128,64028,0,17,47,8,0,0,121,7.15
129,64029,0,17,47,9,0,0,119,7.15
130,64030,0,17,47,10,0,0,121,7.13
131,64031,0,17,47,11,0,0,119,7.15
132,64032,0,17,47,12,0,0,119,7.15
133,64033,0,17,47,13,0,0,120,7.15
134,64034,0,17,47,14,0,0,119,7.15
135,64035,0,17,47,15,0,0,120,7.15
136,64036,0,17,47,16,0,0,119,7.15
137,64037,0,17,47,17,0,0,119,7.15
138,64038,0,17,47,18,0,0,120,7.15
139,64039,0,17,47,19,0,0,119,7.15
140,64040,0,17,47,20,0,0,120,7.15
141,64041,0,17,47,21,0,0,118,7.15
142,64042,0,17,47,22,0,0,118,7.15
143,64043,0,17,47,23,0,0,118,7.15
144,64044,0,17,47,24,0,0,117,7.15
145,64045,0,17,47,25,0,0,118,7.15
146,64046,0,17,47,26,0,0,117,7.15
147,64047,0,17,47,27,0,0,117,7.15
148,64048,0,17,47,28,0,0,116,7.15
149,64049,0,17,47,29,0,0,117,7.15
150,64050,0,17,47,30,0,0,116,7.15
151,64051,0,17,47,31,0,0,116,7.15
152,64052,0,17,47,32,0,0,116,7.15
153,64053,0,17,47,33,0,0,116,7.15
154,64054,0,17,47,34,0,0,116,7.15
155,64055,0,17,47,35,0,0,116,7.13
156,64056,0,17,47,36,0,0,116,7.15
157,64057,0,17,47,37,0,0,116,7.15
158,64058,0,17,47,38,0,0,115,7.15
159,64059,0,17,47,39,0,0,115,7.15
160,64060,0,17,47,40,0,0,116,7.15
161,64061,0,17,47,41,0,0,114,7.15
162,64062,0,17,47,42,0,0,115,7.12
163,64063,0,17,47,43,0,0,115,7.13
164,64064,0,17,47,44,0,0,115,7.13
165,64065,0,17,47,45,0,0,114,7.13
166,64066,0,17,47,46,0,0,114,7.13
167,64067,0,17,47,47,0,0,114,7.13
168,64068,0,17,47,48,0,0,114,7.13
169,64069,0,17,47,49,0,0,114,7.13
170,64070,0,17,47,50,0,0,114,7.12
171,64071,0,17,47,51,0,0,113,7.12
172,64072,0,17,47,52,0,0,112,7.15
173,64073,0,17,47,53,0,0,112,7.15
174,64074,0,17,47,54,0,0,112,7.15
175,64075,0,17,47,55,0,0,112,7.13
176,64076,0,17,47,56,0,0,112,7.13
177,64077,0,17,47,57,0,0,112,7.13
178,64078,0,17,47,58,0,0,112,7.13
179,64079,0,17,47,59,0,0,111,7.12
180,67032,0,18,37,12,1,0,392,7.06
181,67033,0,18,37,13,1,0,615,7.43
182,67034,0,18,37,14,1,0,656,7.45
183,67035,0,18,37,15,1,0,672,7.45
184,67036,0,18,37,16,0,0,639,7.43
185,67037,0,18,37,17,0,0,627,7.45
186,67038,0,18,37,18,0,0,628,7.45
187,67039,0,18,37,19,0,0,659,7.45
188,67040,0,18,37,20,0,0,679,7.43
189,67041,0,18,37,21,0,0,681,7.43
190,67042,0,18,37,22,0,0,669,7.45
191,67043,0,18,37,23,0,0,642,7.43
192,67044,0,18,37,24,0,0,606,7.43
193,67045,0,18,37,25,0,0,558,7.43
194,67046,0,18,37,26,0,0,506,7.43
195,67047,0,18,37,27,0,0,454,7.43
196,67048,0,18,37,28,0,0,407,7.43
197,67049,0,18,37,29,0,0,371,7.43
198,67050,0,18,37,30,0,0,343,7.43
199,67051,0,18,37,31,0,0,323,7.45
200,67052,0,18,37,32,0,0,306,7.43
201,67053,0,18,37,33,0,0,292,7.43
202,67054,0,18,37,34,0,0,275,7.43
203,67055,0,18,37,35,0,0,266,7.43
204,67056,0,18,37,36,1,0,254,7.43
205,67057,0,18,37,37,1,0,241,7.45
206,67058,0,18,37,38,0,0,226,7.45
207,67059,0,18,37,39,0,0,218,7.45
208,67060,0,18,37,40,0,0,208,7.43
209,67061,0,18,37,41,0,0,198,7.43
210,67062,0,18,37,42,0,0,189,7.43
211,67063,0,18,37,43,0,0,182,7.45
212,67064,0,18,37,44,0,0,176,7.45
213,67065,0,18,37,45,0,0,170,7.43
214,67066,0,18,37,46,0,0,164,7.45
215,67067,0,18,37,47,0,0,157,7.43
216,67068,0,18,37,48,0,0,154,7.43
217,67069,0,18,37,49,0,0,151,7.43
218,67070,0,18,37,50,0,0,147,7.43
219,67071,0,18,37,51,0,0,144,7.45
220,67072,0,18,37,52,0,0,140,7.43
221,67073,0,18,37,53,0,0,138,7.43
222,67074,0,18,37,54,0,0,136,7.43
223,67075,0,18,37,55,0,0,134,7.43
224,67076,0,18,37,56,0,0,131,7.43
225,67077,0,18,37,57,0,0,129,7.45
226,67078,0,18,37,58,0,0,127,7.43
227,67079,0,18,37,59,0,0,126,7.43
228,67080,0,18,38,0,0,0,124,7.43
229,67081,0,18,38,1,0,0,123,7.45
230,67082,0,18,38,2,0,0,120,7.43
231,67083,0,18,38,3,0,0,119,7.43
232,67084,0,18,38,4,0,0,119,7.45
233,67085,0,18,38,5,0,0,117,7.43
234,67086,0,18,38,6,0,0,117,7.43
235,67087,0,18,38,7,0,0,116,7.43
236,67088,0,18,38,8,0,0,116,7.43
237,67089,0,18,38,9,0,0,115,7.43
238,67090,0,18,38,10,0,0,113,7.43
239,67091,0,18,38,11,0,0,112,7.43
240,67092,0,18,38,12,0,0,112,7.45
241,67093,0,18,38,13,0,0,109,7.45
242,67094,0,18,38,14,0,0,110,7.43
243,67095,0,18,38,15,0,0,109,7.43
244,67096,0,18,38,16,0,0,109,7.43
245,67097,0,18,38,17,0,0,109,7.43
246,67098,0,18,38,18,0,0,109,7.45
247,67099,0,18,38,19,0,0,109,7.43
248,67100,0,18,38,20,0,0,108,7.45
249,67101,0,18,38,21,0,0,106,7.43
250,67102,0,18,38,22,0,0,106,7.43
251,67103,0,18,38,23,0,0,105,7.43
252,67104,0,18,38,24,0,0,106,7.43
253,67105,0,18,38,25,0,0,105,7.43
254,67106,0,18,38,26,0,0,104,7.45
255,67107,0,18,38,27,0,0,104,7.43
256,67108,0,18,38,28,0,0,104,7.45
257,67109,0,18,38,29,0,0,103,7.43
258,67110,0,18,38,30,0,0,103,7.45
259,67111,0,18,38,31,0,0,102,7.43
260,67112,0,18,38,32,0,0,102,7.43
261,67113,0,18,38,33,0,0,102,7.43
262,67114,0,18,38,34,0,0,102,7.43
263,67115,0,18,38,35,0,0,102,7.45
264,67116,0,18,38,36,0,0,101,7.43
265,67117,0,18,38,37,0,0,100,7.43
266,67118,0,18,38,38,0,0,101,7.43
267,67119,0,18,38,39,0,0,100,7.43
268,67120,0,18,38,40,0,0,100,7.45
269,67121,0,18,38,41,0,0,100,7.43
270,67122,0,18,38,42,0,0,100,7.45
271,67123,0,18,38,43,0,0,99,7.43
272,67124,0,18,38,44,0,0,100,7.43
273,67125,0,18,38,45,0,0,98,7.45
274,67126,0,18,38,46,0,0,98,7.43
275,67127,0,18,38,47,0,0,99,7.43
276,67128,0,18,38,48,0,0,98,7.43
277,67129,0,18,38,49,0,0,98,7.43
278,67130,0,18,38,50,0,0,98,7.43
279,67131,0,18,38,51,0,0,98,7.45
280,67132,0,18,38,52,0,0,98,7.43
281,67133,0,18,38,53,0,0,98,7.43
282,67134,0,18,38,54,0,0,98,7.43
283,67135,0,18,38,55,0,0,98,7.43
284,67136,0,18,38,56,0,0,97,7.43
285,67137,0,18,38,57,0,0,97,7.43
286,67138,0,18,38,58,0,0,97,7.43
287,67139,0,18,38,59,0,0,97,7.43
288,67140,0,18,39,0,0,0,96,7.43
289,67141,0,18,39,1,0,0,97,7.43
290,67142,0,18,39,2,0,0,96,7.43
291,67143,0,18,39,3,0,0,97,7.43
292,67144,0,18,39,4,0,0,97,7.43
293,67145,0,18,39,5,0,0,96,7.43
294,67146,0,18,39,6,0,0,96,7.43
295,67147,0,18,39,7,0,0,96,7.43
296,67148,0,18,39,8,0,0,95,7.43
297,67149,0,18,39,9,0,0,96,7.43
298,67150,0,18,39,10,0,0,95,7.43
299,67151,0,18,39,11,0,0,95,7.43
300,67152,0,18,39,12,0,0,95,7.43
301,67153,0,18,39,13,0,0,94,7.43
302,67154,0,18,39,14,0,0,94,7.45
303,67155,0,18,39,15,0,0,95,7.43
304,67156,0,18,39,16,0,0,95,7.43
305,67157,0,18,39,17,0,0,94,7.43
306,67158,0,18,39,18,0,0,94,7.43
307,67159,0,18,39,19,0,0,94,7.43
308,67160,0,18,39,20,0,0,95,7.43
309,67161,0,18,39,21,0,0,94,7.43
310,67162,0,18,39,22,0,0,94,7.43
311,67163,0,18,39,23,0,0,94,7.43
312,67164,0,18,39,24,0,0,94,7.43
313,67165,0,18,39,25,0,0,93,7.43
314,67166,0,18,39,26,0,0,94,7.43
315,67167,0,18,39,27,0,0,93,7.43
316,67168,0,18,39,28,0,0,94,7.43
317,67169,0,18,39,29,0,0,93,7.43
318,67170,0,18,39,30,0,0,94,7.43
319,67171,0,18,39,31,0,0,94,7.43
320,67172,0,18,39,32,0,0,94,7.43
321,67173,0,18,39,33,0,0,93,7.43
322,67174,0,18,39,34,0,0,93,7.43
323,67175,0,18,39,35,0,0,93,7.43
324,67176,0,18,39,36,0,0,93,7.43
325,67177,0,18,39,37,0,0,93,7.43
326,67178,0,18,39,38,0,0,93,7.43
327,67179,0,18,39,39,0,0,93,7.43
328,67180,0,18,39,40,0,0,92,7.43
329,67181,0,18,39,41,0,0,92,7.43
330,67182,0,18,39,42,0,0,92,7.43
331,67183,0,18,39,43,0,0,92,7.43
332,67184,0,18,39,44,0,0,92,7.43
333,67185,0,18,39,45,0,0,90,7.43
334,67186,0,18,39,46,0,0,92,7.43
335,67187,0,18,39,47,0,0,92,7.43
336,67188,0,18,39,48,0,0,92,7.43
337,67189,0,18,39,49,0,0,91,7.43
338,67190,0,18,39,50,0,0,91,7.43
339,67191,0,18,39,51,0,0,91,7.43
340,67192,0,18,39,52,0,0,91,7.43
341,67193,0,18,39,53,0,0,92,7.45
342,67194,0,18,39,54,0,0,90,7.45
343,67195,0,18,39,55,1,0,91,7.43
344,67196,0,18,39,56,1,0,91,7.43
345,67197,0,18,39,57,1,0,91,7.43
346,67198,0,18,39,58,0,0,90,7.43
347,67199,0,18,39,59,0,0,90,7.43
348,67200,0,18,40,0,0,0,91,7.43
349,67201,0,18,40,1,0,0,91,7.43
350,67202,0,18,40,2,0,0,90,7.43
351,67203,0,18,40,3,0,0,91,7.45
352,67204,0,18,40,4,0,0,91,7.43
353,67205,0,18,40,5,0,0,91,7.43
354,67206,0,18,40,6,0,0,92,7.43
355,67207,0,18,40,7,0,0,91,7.43
356,67208,0,18,40,8,0,0,90,7.43
357,67209,0,18,40,9,0,0,91,7.43
358,67210,0,18,40,10,0,0,91,7.45
359,67211,0,18,40,11,0,0,91,7.43
360,68392,0,18,59,52,1,0,250,7.06
361,68393,0,18,59,53,1,0,427,7.47
362,68394,0,18,59,54,1,0,479,7.45
363,68395,0,18,59,55,1,0,506,7.43
364,68396,0,18,59,56,1,0,499,7.67
365,68397,0,18,59,57,1,0,483,6.57
366,68398,0,18,59,58,1,0,482,5.14
367,68399,0,18,59,59,1,0,491,7.79
368,68400,0,19,0,0,1,0,493,7.24
369,68401,0,19,0,1,0,0,479,6.07
370,68402,0,19,0,2,0,0,454,6.46
371,68403,0,19,0,3,0,0,424,6.46
372,68404,0,19,0,4,1,0,397,6.52
373,68405,0,19,0,5,1,0,359,6.53
374,68406,0,19,0,6,0,0,331,6.52
375,68407,0,19,0,7,0,0,304,6.59
376,68408,0,19,0,8,0,0,281,6.6
377,68409,0,19,0,9,0,0,259,6.6
378,68410,0,19,0,10,0,0,240,6.66
379,68411,0,19,0,11,0,0,229,6.68
380,68412,0,19,0,12,0,0,218,6.68
381,68413,0,19,0,13,0,0,208,6.68
382,68414,0,19,0,14,0,0,198,6.68
383,68415,0,19,0,15,0,0,194,6.7
384,68416,0,19,0,16,0,0,186,6.74
385,68417,0,19,0,17,0,0,180,6.74
386,68418,0,19,0,18,0,0,174,6.74
387,68419,0,19,0,19,0,0,169,6.74
388,68420,0,19,0,20,0,0,163,6.74
389,68421,0,19,0,21,0,0,160,6.76
390,68422,0,19,0,22,0,0,154,6.76
391,68423,0,19,0,23,0,0,151,6.77
392,68424,0,19,0,24,0,0,147,6.83
393,68425,0,19,0,25,0,0,143,6.83
394,68426,0,19,0,26,0,0,141,6.83
395,68427,0,19,0,27,0,0,137,6.83
396,68428,0,19,0,28,0,0,133,6.83
397,68429,0,19,0,29,0,0,132,6.84
398,68430,0,19,0,30,0,0,130,6.83
399,68431,0,19,0,31,0,0,128,6.83
400,68432,0,19,0,32,0,0,127,6.83
401,68433,0,19,0,33,0,0,124,6.84
402,68434,0,19,0,34,0,0,123,6.86
403,68435,0,19,0,35,0,0,121,6.86
404,68436,0,19,0,36,0,0,120,6.88
405,68437,0,19,0,37,0,0,119,6.9
406,68438,0,19,0,38,0,0,118,6.91
407,68439,0,19,0,39,0,0,117,6.91
408,68440,0,19,0,40,0,0,116,6.91
409,68441,0,19,0,41,0,0,115,6.91
410,68442,0,19,0,42,0,0,114,6.91
411,68443,0,19,0,43,0,0,112,6.91
412,68444,0,19,0,44,0,0,112,6.91
413,68445,0,19,0,45,0,0,110,6.91
414,68446,0,19,0,46,0,0,111,6.91
415,68447,0,19,0,47,0,0,109,6.91
416,68448,0,19,0,48,0,0,110,6.91
417,68449,0,19,0,49,0,0,108,6.91
418,68450,0,19,0,50,0,0,108,6.91
419,68451,0,19,0,51,0,0,108,6.91
420,68452,0,19,0,52,0,0,108,6.9
421,68453,0,19,0,53,0,0,107,6.91
422,68454,0,19,0,54,0,0,107,6.91
423,68455,0,19,0,55,0,0,107,6.91
424,68456,0,19,0,56,0,0,106,6.9
425,68457,0,19,0,57,0,0,105,6.91
426,68458,0,19,0,58,0,0,105,6.93
427,68459,0,19,0,59,0,0,104,6.94
428,68460,0,19,1,0,0,0,103,6.94
429,68461,0,19,1,1,0,0,104,6.97
430,68462,0,19,1,2,0,0,104,6.97
431,68463,0,19,1,3,0,0,104,6.97
432,68464,0,19,1,4,0,0,103,6.97
433,68465,0,19,1,5,0,0,103,6.97
434,68466,0,19,1,6,0,0,102,6.98
435,68467,0,19,1,7,0,0,102,6.98
436,68468,0,19,1,8,0,0,102,7.0
437,68469,0,19,1,9,0,0,102,7.0
438,68470,0,19,1,10,0,0,102,6.98
439,68471,0,19,1,11,0,0,101,6.98
440,68472,0,19,1,12,0,0,101,6.98
441,68473,0,19,1,13,0,0,102,6.98
442,68474,0,19,1,14,0,0,101,6.98
443,68475,0,19,1,15,0,0,101,7.0
444,68476,0,19,1,16,0,0,99,6.98
445,68477,0,19,1,17,0,0,101,6.98
446,68478,0,19,1,18,0,0,101,6.98
447,68479,0,19,1,19,0,0,101,7.0
448,68480,0,19,1,20,1,0,100,6.98
449,68481,0,19,1,21,1,0,101,6.98
450,68482,0,19,1,22,1,0,100,7.0
451,68483,0,19,1,23,1,0,100,6.98
452,68484,0,19,1,24,1,0,100,6.98
453,68485,0,19,1,25,1,0,99,6.98
454,68486,0,19,1,26,1,0,100,6.98
455,68487,0,19,1,27,1,0,99,7.0
456,68488,0,19,1,28,1,0,100,6.98
457,68489,0,19,1,29,1,0,98,6.98
458,68490,0,19,1,30,1,0,99,6.98
459,68491,0,19,1,31,1,0,100,6.98
460,68492,0,19,1,32,1,0,99,6.98
461,68493,0,19,1,33,1,0,100,6.98
462,68494,0,19,1,34,1,0,100,6.98
463,68495,0,19,1,35,1,0,99,6.98
464,68496,0,19,1,36,1,0,97,6.98
465,68497,0,19,1,37,0,0,98,6.98
466,68498,0,19,1,38,0,0,97,6.98
467,68499,0,19,1,39,0,0,98,6.98
468,68500,0,19,1,40,0,0,99,6.98
469,68501,0,19,1,41,0,0,99,6.98
470,68502,0,19,1,42,0,0,99,6.98
471,68503,0,19,1,43,0,0,99,7.0
472,68504,0,19,1,44,0,0,99,6.98
473,68505,0,19,1,45,0,0,99,6.98
474,68506,0,19,1,46,0,0,98,6.98
475,68507,0,19,1,47,0,0,99,6.98
476,68508,0,19,1,48,0,0,98,7.0
477,68509,0,19,1,49,0,0,98,6.98
478,68510,0,19,1,50,0,0,99,6.98
479,68511,0,19,1,51,0,0,99,6.98
480,68512,0,19,1,52,0,0,99,6.98
481,68513,0,19,1,53,0,0,99,6.98
482,68514,0,19,1,54,0,0,99,6.98
483,68515,0,19,1,55,0,0,99,6.98
484,68516,0,19,1,56,0,0,98,7.0
485,68517,0,19,1,57,0,0,99,6.98
486,68518,0,19,1,58,0,0,98,6.98
487,68519,0,19,1,59,0,0,98,6.98
488,68520,0,19,2,0,0,0,98,6.98
489,68521,0,19,2,1,0,0,98,7.0
490,68522,0,19,2,2,0,0,98,6.98
491,68523,0,19,2,3,0,0,98,7.01
492,68524,0,19,2,4,0,0,98,7.0
493,68525,0,19,2,5,0,0,98,7.03
494,68526,0,19,2,6,0,0,98,7.01
495,68527,0,19,2,7,0,0,98,7.03
496,68528,0,19,2,8,0,0,98,7.03
497,68529,0,19,2,9,0,0,98,7.03
498,68530,0,19,2,10,0,0,98,7.03
499,68531,0,19,2,11,0,0,98,7.04
500,68532,0,19,2,12,0,0,98,7.06
501,68533,0,19,2,13,0,0,96,7.04
502,68534,0,19,2,14,0,0,97,7.06
503,68535,0,19,2,15,0,0,98,7.04
504,68536,0,19,2,16,0,0,98,7.06
505,68537,0,19,2,17,0,0,97,7.06
506,68538,0,19,2,18,0,0,98,7.06
507,68539,0,19,2,19,0,0,98,7.06
508,68540,0,19,2,20,0,0,98,7.06
509,68541,0,19,2,21,0,0,98,7.07
510,68542,0,19,2,22,0,0,98,7.06
511,68543,0,19,2,23,0,0,98,7.07
512,68544,0,19,2,24,0,0,98,7.07
513,68545,0,19,2,25,0,0,98,7.07
514,68546,0,19,2,26,0,0,98,7.07
515,68547,0,19,2,27,0,0,98,7.07
516,68548,0,19,2,28,0,0,97,7.07
517,68549,0,19,2,29,0,0,99,7.07
518,68550,0,19,2,30,0,0,97,7.07
519,68551,0,19,2,31,0,0,98,7.07
520,68552,0,19,2,32,0,0,97,7.07
521,68553,0,19,2,33,0,0,98,7.07
522,68554,0,19,2,34,0,0,97,7.07
523,68555,0,19,2,35,0,0,97,7.07
524,68556,0,19,2,36,0,0,97,7.06
525,68557,0,19,2,37,0,0,96,7.07
526,68558,0,19,2,38,0,0,97,7.07
527,68559,0,19,2,39,0,0,97,7.07
528,68560,0,19,2,40,0,0,96,7.07
529,68561,0,19,2,41,0,0,98,7.07
530,68562,0,19,2,42,0,0,97,7.07
531,68563,0,19,2,43,0,0,97,7.07
532,68564,0,19,2,44,0,0,97,7.07
533,68565,0,19,2,45,0,0,97,7.07
534,68566,0,19,2,46,0,0,97,7.07
535,68567,0,19,2,47,0,0,97,7.07
536,68568,0,19,2,48,0,0,97,7.07
537,68569,0,19,2,49,0,0,96,7.07
538,68570,0,19,2,50,0,0,97,7.07
539,68571,0,19,2,51,0,0,97,7.07
540,68739,0,19,5,39,1,0,12,6.77
541,68740,0,19,5,40,1,0,19,7.15
542,68741,0,19,5,41,1,0,28,7.15
543,68742,0,19,5,42,1,0,49,7.15
544,68743,0,19,5,43,1,0,83,7.16
545,68744,0,19,5,44,1,0,128,7.16
546,68745,0,19,5,45,0,0,183,7.16
547,68746,0,19,5,46,0,0,233,7.15
548,68747,0,19,5,47,0,0,272,7.15
549,68748,0,19,5,48,0,0,291,7.16
550,68749,0,19,5,49,0,0,292,7.16
551,68750,0,19,5,50,0,0,290,7.15
552,68751,0,19,5,51,0,0,278,7.16
553,68752,0,19,5,52,0,0,263,7.16
554,68753,0,19,5,53,0,0,247,7.16
555,68754,0,19,5,54,0,0,230,7.15
556,68755,0,19,5,55,0,0,215,7.16
557,68756,0,19,5,56,0,0,202,7.15
558,68757,0,19,5,57,0,0,190,7.16
559,68758,0,19,5,58,0,0,181,7.15
560,68759,0,19,5,59,0,0,172,7.16
561,68760,0,19,6,0,0,0,166,7.15
562,68761,0,19,6,1,0,0,161,7.16
563,68762,0,19,6,2,0,0,156,7.15
564,68763,0,19,6,3,0,0,152,7.16
565,68764,0,19,6,4,0,0,148,7.15
566,68765,0,19,6,5,0,0,143,7.16
567,68766,0,19,6,6,0,0,141,7.15
568,68767,0,19,6,7,0,0,138,7.16
569,68768,0,19,6,8,0,0,134,7.16
570,68769,0,19,6,9,0,0,133,7.15
571,68770,0,19,6,10,0,0,131,7.15
572,68771,0,19,6,11,0,0,128,7.15
573,68772,0,19,6,12,0,0,126,7.15
574,68773,0,19,6,13,0,0,124,7.16
575,68774,0,19,6,14,0,0,122,7.16
576,68775,0,19,6,15,0,0,121,7.16
577,68776,0,19,6,16,0,0,120,7.16
578,68777,0,19,6,17,0,0,118,7.16
579,68778,0,19,6,18,0,0,116,7.15
580,68779,0,19,6,19,0,0,115,7.15
581,68780,0,19,6,20,0,0,115,7.16
582,68781,0,19,6,21,0,0,113,7.16
583,68782,0,19,6,22,0,0,112,7.16
584,68783,0,19,6,23,0,0,110,7.15
585,68784,0,19,6,24,0,0,111,7.16
586,68785,0,19,6,25,0,0,110,7.15
587,68786,0,19,6,26,0,0,110,7.16
588,68787,0,19,6,27,0,0,108,7.16
589,68788,0,19,6,28,0,0,107,7.16
590,68789,0,19,6,29,0,0,108,7.16
591,68790,0,19,6,30,0,0,108,7.16
592,68791,0,19,6,31,0,0,106,7.15
593,68792,0,19,6,32,0,0,106,7.16
594,68793,0,19,6,33,0,0,103,7.15
595,68794,0,19,6,34,0,0,104,7.15
596,68795,0,19,6,35,0,0,106,7.15
597,68796,0,19,6,36,0,0,104,7.16
598,68797,0,19,6,37,0,0,104,7.16
599,68798,0,19,6,38,0,0,104,7.16
600,68799,0,19,6,39,0,0,103,7.16
601,68800,0,19,6,40,0,0,102,7.15
602,68801,0,19,6,41,0,0,103,7.15
603,68802,0,19,6,42,0,0,102,7.16
604,68803,0,19,6,43,0,0,102,7.16
605,68804,0,19,6,44,0,0,102,7.16
